Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,T,P,WS
2015-08-13,8,1,0,0,1,2,6,0,0,2,0,2,2,0,0,2,1,1,2,3,0,1,1,0,0,0,2,1,1,0,0,0,0,2,0,0,0,3,5,1,4,2,0,1,0,0,4,6,1,1,67.1,0.0,5.2
2015-08-14,2,1,0,0,1,2,7,3,1,1,1,0,2,0,0,3,2,0,2,3,0,0,0,2,1,0,0,3,4,2,0,1,1,1,1,0,0,0,0,94,1,0,0,0,1,1,3,9,0,0,72.3,0.0,6.4
2015-08-15,4,1,1,0,0,2,7,2,1,0,0,1,0,3,1,8,3,0,1,2,0,0,1,2,0,0,1,3,1,2,2,0,1,4,1,0,0,0,2,24,3,6,0,4,0,2,6,7,0,3,75.3,0.0,4.2
2015-08-16,2,0,1,0,0,1,3,1,1,0,1,2,5,5,0,0,0,0,4,5,1,0,0,3,0,0,0,0,3,0,1,0,1,2,1,0,0,2,0,1,1,5,0,2,0,3,0,6,0,2,77.5,0.0,4.4
2015-08-17,9,2,1,0,0,0,4,2,1,1,0,0,0,1,1,2,0,0,1,2,0,0,0,0,1,0,1,4,2,2,1,0,0,0,1,0,2,1,2,0,6,1,0,2,0,1,1,8,0,1,78.2,0.0,6.3
2015-08-18,4,0,0,1,0,0,7,0,1,1,2,0,0,1,0,0,2,0,2,0,0,0,1,1,0,0,1,2,1,1,1,0,2,1,4,3,4,1,2,0,0,0,0,0,1,2,5,5,0,3,71.1,0.14,5.6
2015-08-19,0,2,1,0,1,1,6,1,0,1,2,0,0,1,0,2,0,1,1,0,1,0,1,0,2,0,1,1,3,0,0,0,0,1,2,1,8,1,0,0,1,0,0,1,0,2,4,6,0,2,72.9,0.0,6.4
2015-08-20,4,0,0,3,0,0,4,2,1,2,3,0,0,2,0,2,0,0,3,1,0,0,1,3,1,0,2,2,0,1,1,0,2,0,0,1,7,0,1,0,0,0,0,1,0,2,1,11,3,1,73.7,0.0,10.3
2015-08-21,4,1,0,0,0,3,6,0,0,0,1,0,0,0,0,8,2,0,1,6,2,0,0,1,0,0,3,1,3,0,1,2,0,0,2,1,5,3,0,0,1,1,0,1,0,2,4,5,2,0,68.2,0.0,4.8
2015-08-22,5,0,2,0,0,1,2,0,2,2,5,2,0,5,2,1,0,1,4,4,1,0,1,1,0,0,0,0,3,3,0,3,2,2,0,0,15,0,2,0,1,2,0,2,0,1,6,4,2,0,68.2,0.0,3.9
2015-08-23,7,0,0,1,1,2,0,0,0,2,5,0,7,3,0,0,0,1,1,5,2,1,0,4,0,0,1,1,2,3,2,0,0,1,3,1,6,4,0,1,1,2,0,1,0,3,2,13,0,4,69.8,0.0,5.1
2015-08-24,0,0,2,0,0,0,11,0,0,0,0,0,0,1,0,1,2,0,0,2,1,0,2,0,1,0,1,1,1,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,1,7,2,1,70.6,0.0,7.4
2015-08-25,0,1,0,0,2,2,2,1,1,0,0,2,0,1,0,1,0,0,1,2,1,0,0,2,1,0,2,1,0,1,3,0,1,2,1,0,0,2,0,0,1,0,0,1,0,0,0,8,0,1,63.8,0.0,7.6
2015-08-26,2,0,0,1,0,1,10,0,1,1,0,0,0,2,0,2,0,1,1,2,1,1,0,0,0,0,2,1,2,0,1,2,1,2,1,0,1,0,2,0,2,2,0,1,1,2,5,6,1,0,62.2,0.0,5.9
2015-08-27,1,0,0,0,0,0,3,0,1,1,2,0,0,2,0,0,0,1,0,1,0,1,0,1,1,0,2,2,3,4,0,0,0,3,0,0,1,0,3,0,2,0,0,1,1,1,2,10,1,0,64.4,0.0,2.7
2015-08-28,0,1,1,1,1,3,5,1,0,0,1,1,1,1,1,3,0,1,1,0,2,0,1,0,1,0,1,0,2,1,0,1,1,3,0,0,4,2,0,1,3,3,0,0,2,3,4,10,1,1,68.2,0.0,2.5
2015-08-29,1,1,3,1,1,3,2,0,1,0,2,0,0,2,0,3,0,0,0,2,1,1,1,0,1,0,0,2,2,1,3,1,1,2,2,0,7,1,2,0,1,3,0,1,0,2,6,7,2,4,71.3,0.0,4.4
2015-08-30,3,0,1,0,0,0,8,1,0,1,7,0,0,2,0,0,1,1,1,4,6,1,0,4,2,0,3,1,4,1,3,0,2,2,1,2,4,3,2,0,0,1,0,1,0,6,0,7,1,1,74.1,0.0,5.9
2015-08-31,1,1,0,2,0,0,6,1,2,1,2,2,0,5,0,0,4,0,0,4,0,2,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,3,0,0,2,1,0,0,11,0,0,77.2,0.0,5.3
2015-09-01,0,2,1,1,0,2,6,0,2,0,1,0,0,3,0,3,0,2,0,0,0,1,0,3,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,2,3,0,1,2,1,2,5,1,1,76.2,0.0,4.0
2015-09-02,1,3,1,0,0,0,9,2,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,7,1,2,77.4,0.0,5.1
2015-09-03,2,0,0,2,0,0,9,0,1,1,1,0,3,0,0,9,0,0,1,0,0,2,1,2,0,0,1,1,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,3,4,9,1,0,76.0,0.0,5.0
2015-09-04,7,1,0,2,1,2,6,1,0,0,2,0,3,1,0,1,1,0,3,2,0,2,0,0,1,0,1,2,1,1,0,0,0,2,1,0,0,0,2,0,3,1,0,1,1,1,6,10,1,0,75.8,0.0,4.4
2015-09-05,5,0,2,0,0,1,6,2,0,2,3,1,12,1,2,1,0,1,3,4,0,0,0,2,1,0,0,1,5,1,1,0,0,1,4,3,0,3,3,1,2,3,0,3,0,3,2,4,1,0,74.9,0.14,6.4
2015-09-06,7,2,3,1,1,3,2,0,1,0,4,1,3,3,2,2,0,1,1,4,3,0,2,1,0,0,0,3,1,2,3,2,0,3,4,1,0,1,3,1,4,3,0,1,0,2,0,3,0,4,76.6,0.0,5.9
2015-09-07,3,1,1,1,0,0,6,3,0,2,5,2,5,0,1,0,1,1,3,4,3,0,1,0,1,0,0,1,0,7,1,3,2,2,0,1,0,2,2,0,3,1,0,0,0,1,0,6,1,2,77.9,0.0,5.9
2015-09-08,1,1,0,0,0,2,4,1,0,1,0,1,0,2,1,1,1,0,2,2,0,1,0,2,1,0,1,2,2,1,0,0,1,1,0,0,0,2,2,0,2,1,0,1,1,0,0,9,1,1,78.8,0.0,5.8
2015-09-09,1,1,0,1,0,0,6,1,0,3,2,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,2,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,3,2,1,0,74.4,0.0,6.5
2015-09-10,0,2,0,0,1,1,6,1,1,0,1,0,0,2,0,1,0,0,2,1,1,1,0,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,8,5,1,3,66.4,0.05,5.4
2015-09-11,2,0,0,0,3,1,5,0,1,0,1,2,0,4,1,0,2,1,1,0,1,1,0,0,0,0,1,1,3,0,1,0,2,0,0,0,6,1,1,0,1,2,0,0,1,1,5,9,2,1,63.6,0.0,3.2
2015-09-12,3,1,0,3,1,4,4,0,3,2,4,1,0,2,1,1,2,0,1,1,2,0,0,1,2,0,0,3,5,3,0,1,0,1,5,0,1,1,0,0,5,3,0,1,1,3,6,1,2,1,58.1,0.01,6.5
2015-09-13,2,0,1,2,0,3,6,1,0,1,1,0,0,1,2,0,0,1,2,1,1,1,2,2,1,0,0,3,0,0,2,1,0,8,2,0,5,3,1,0,0,0,0,0,0,5,1,2,0,0,55.0,0.0,7.1
2015-09-14,3,2,1,0,1,4,6,4,1,0,0,0,0,3,0,2,0,0,1,2,0,1,1,2,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,2,2,1,13,1,0,61.6,0.0,8.2
2015-09-15,0,2,0,0,0,1,7,3,1,0,1,1,0,3,1,2,1,0,0,2,0,1,0,1,1,0,0,1,0,3,0,0,0,1,0,0,10,1,1,0,0,0,0,2,1,0,4,6,2,0,63.4,0.0,4.1
2015-09-16,5,1,1,0,1,0,8,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,1,1,0,0,0,6,0,0,0,2,0,0,0,1,0,3,10,1,0,69.6,0.0,3.1
2015-09-17,3,1,1,0,0,0,8,1,1,1,3,1,0,1,2,1,1,1,0,1,0,1,0,4,1,0,1,2,1,3,0,2,0,1,0,0,6,0,1,0,1,4,0,0,1,1,1,8,2,0,70.7,0.0,3.2
2015-09-18,5,3,2,0,3,4,6,2,0,0,2,1,1,1,0,2,2,1,2,4,2,1,1,4,0,1,0,0,0,4,3,1,0,1,1,0,0,1,2,19,0,1,0,1,1,0,3,13,2,1,69.3,0.0,6.8
2015-09-19,7,0,0,0,1,0,5,4,0,0,3,0,0,0,0,0,0,0,3,1,0,1,1,2,2,0,0,0,1,2,3,1,1,3,3,1,1,0,3,4,2,1,0,0,1,5,8,3,2,0,67.6,0.03,10.1
2015-09-20,8,0,2,0,1,0,6,0,1,0,2,0,12,4,1,0,0,0,6,2,1,1,0,1,0,0,0,3,1,2,1,0,2,1,2,1,0,4,3,0,2,0,0,0,0,3,0,6,3,5,59.9,0.0,6.5
2015-09-21,3,0,0,0,0,2,7,1,0,1,1,0,0,3,0,0,2,1,1,4,3,0,0,2,0,0,0,2,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0,11,0,0,60.4,0.0,7.2
2015-09-22,2,2,0,0,0,0,3,1,0,1,0,1,1,2,1,3,0,2,0,0,1,0,2,0,1,3,0,1,0,2,0,0,0,1,0,0,1,1,3,0,1,2,0,0,1,2,3,7,2,0,63.6,0.0,5.0
2015-09-23,2,1,1,0,0,3,7,0,0,1,2,1,0,1,0,2,0,0,0,3,2,1,0,0,0,1,1,1,3,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,1,0,3,6,3,1,65.6,0.0,4.2
2015-09-24,0,3,1,0,1,1,1,0,1,0,1,2,0,1,0,0,2,0,2,2,1,1,1,0,1,0,0,4,2,2,0,2,0,0,3,0,0,1,2,0,0,0,0,1,1,0,3,8,2,2,66.7,0.0,5.9
2015-09-25,3,0,0,1,0,3,4,1,1,2,0,1,0,3,0,0,1,0,0,0,1,1,3,2,0,0,2,0,1,1,1,0,2,2,0,1,0,0,2,0,1,0,0,1,1,2,3,12,2,2,65.5,0.0,6.4
2015-09-26,4,0,0,0,1,1,7,1,0,3,2,2,0,1,0,3,1,1,2,0,1,0,0,3,3,1,0,1,1,4,3,0,3,0,0,1,0,2,2,0,1,1,0,4,0,0,4,5,2,2,64.4,0.0,8.9
2015-09-27,1,0,2,0,2,2,5,1,2,0,3,2,0,2,1,2,0,0,0,2,2,1,1,4,0,0,0,2,3,3,0,0,2,1,0,0,0,2,1,1,1,1,0,5,1,1,0,13,3,1,65.8,0.0,9.8
2015-09-28,1,0,0,0,1,0,6,0,1,0,2,2,0,2,0,0,1,0,1,2,1,3,2,1,0,0,2,2,3,1,0,0,2,2,0,0,6,0,1,0,1,0,0,0,1,1,0,7,2,0,66.3,0.02,5.6
2015-09-29,1,2,1,1,0,1,3,1,1,0,2,1,0,0,0,1,1,0,2,0,1,4,1,1,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,0,1,1,0,1,1,4,2,5,2,0,66.6,0.07,6.4
2015-09-30,3,2,0,2,1,0,3,1,1,1,0,1,0,0,1,4,0,1,2,2,0,2,0,0,0,3,0,4,0,2,2,0,0,2,3,0,6,3,1,0,1,0,0,0,1,0,3,4,1,1,60.6,0.01,8.6
2015-10-01,4,0,0,4,0,3,4,3,1,1,0,1,3,1,0,0,0,1,2,1,0,1,1,0,0,0,0,2,1,2,0,1,2,4,1,0,2,2,2,0,3,0,0,1,1,0,0,12,2,0,55.5,0.0,7.6
2015-10-02,2,2,0,1,1,2,4,0,1,0,2,3,6,1,1,5,1,0,3,1,1,0,1,1,0,0,0,0,1,0,0,1,0,2,0,1,6,0,2,0,3,0,0,0,1,0,2,4,1,0,48.8,0.0,8.9
2015-10-03,3,0,0,1,0,0,2,0,1,3,3,1,0,1,1,1,0,2,0,0,2,1,1,2,0,0,1,2,2,3,1,0,2,1,0,2,3,1,2,1,4,3,0,0,0,0,7,5,3,2,45.6,0.04,8.9
2015-10-04,2,0,2,0,0,0,2,1,0,1,5,2,1,1,1,1,0,0,2,1,2,1,0,1,1,1,0,2,2,0,5,4,2,1,0,0,8,0,1,3,2,0,0,4,0,0,0,9,1,2,54.8,0.0,7.1
2015-10-05,2,0,0,0,0,2,6,0,0,2,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,1,0,0,7,2,1,58.2,0.0,3.3
2015-10-06,1,1,1,0,1,1,4,0,0,1,2,2,0,0,0,3,1,0,2,1,0,1,0,1,0,0,0,4,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,1,0,3,5,5,0,62.1,0.0,1.8
2015-10-07,4,4,0,0,1,2,6,0,0,2,0,1,0,2,0,0,0,1,2,3,0,2,2,0,1,0,2,2,1,1,1,1,0,3,0,0,11,1,2,0,0,0,0,0,1,0,1,6,2,1,63.1,0.0,3.5
2015-10-08,0,0,0,0,0,1,7,2,0,0,3,1,0,0,0,2,4,1,3,1,1,0,0,0,0,0,0,2,0,2,0,0,4,1,0,0,2,0,0,0,2,0,0,0,2,1,3,7,3,0,60.0,0.0,3.0
2015-10-09,3,0,0,2,0,0,3,2,1,0,0,0,0,1,0,1,1,1,3,3,1,2,0,0,0,0,0,0,6,3,0,1,1,0,0,0,0,1,1,1,3,1,0,0,1,1,3,13,3,0,61.8,0.03,9.1
2015-10-10,4,1,1,1,0,1,2,1,1,1,3,0,6,1,0,2,0,0,1,3,0,1,1,2,1,0,0,0,0,1,1,2,2,1,1,1,0,3,2,2,0,2,0,4,1,0,3,6,2,4,53.0,0.0,3.6
2015-10-11,2,1,0,0,1,0,2,1,1,1,2,1,0,1,0,0,0,2,0,4,4,1,0,0,0,1,0,2,3,2,1,1,0,3,0,0,0,1,0,1,2,1,0,1,0,0,0,3,3,2,52.4,0.0,7.4
2015-10-12,4,0,1,0,0,0,4,1,0,0,3,0,0,0,1,0,1,2,0,1,3,1,0,1,0,0,0,1,2,2,0,0,1,1,2,0,0,0,0,1,0,0,0,1,1,2,0,12,1,0,60.4,0.0,10.0
2015-10-13,1,2,0,3,0,0,3,1,1,0,1,1,1,1,0,0,0,2,1,0,1,1,0,0,1,7,1,0,1,1,0,1,2,0,3,0,0,2,0,0,2,1,0,1,1,1,3,4,1,0,58.5,0.0,10.6
2015-10-14,0,0,1,0,0,2,7,0,2,0,2,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,2,3,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,3,1,8,3,1,52.1,0.0,7.2
2015-10-15,2,1,1,0,0,1,8,0,1,1,2,2,0,3,1,0,0,0,4,1,0,0,0,1,0,4,0,1,1,2,0,1,1,2,0,0,0,0,3,0,1,1,0,1,1,4,2,7,2,2,52.5,0.0,9.2
2015-10-16,4,1,0,0,1,2,4,3,0,1,1,2,2,1,0,4,2,0,2,2,0,1,0,3,0,0,0,3,1,0,0,0,1,0,1,0,0,1,2,84,2,0,0,0,1,0,2,11,0,0,48.5,0.0,8.0
2015-10-17,2,1,2,1,0,1,6,1,1,2,2,0,0,3,1,1,0,1,3,4,2,0,1,1,1,3,0,0,4,1,1,0,1,1,1,1,0,0,0,11,0,2,0,5,0,1,6,7,1,0,39.7,0.0,7.7
2015-10-18,4,0,1,1,0,0,2,0,1,1,2,1,7,2,0,1,0,2,0,2,0,1,0,1,0,1,0,0,2,3,2,2,0,0,2,6,0,0,3,0,2,0,0,1,1,1,0,6,1,2,37.8,0.0,6.5
2015-10-19,3,0,0,2,1,0,5,0,0,0,0,0,1,2,0,0,0,0,1,7,2,1,1,1,0,2,0,3,3,1,0,1,1,2,0,1,1,1,0,0,2,2,0,1,2,1,0,14,3,0,44.6,0.0,8.3
2015-10-20,3,0,0,0,0,1,3,0,1,0,0,2,0,1,1,2,0,0,2,0,1,2,0,2,1,4,0,3,1,1,0,0,2,0,0,2,0,1,1,0,2,1,0,0,0,0,4,3,0,0,56.8,0.0,9.6
2015-10-21,4,0,0,0,0,1,5,2,0,1,0,2,0,1,0,2,0,0,2,2,1,0,1,0,1,0,0,2,2,0,0,0,1,3,0,0,0,0,1,0,1,0,0,1,0,1,3,5,2,0,58.4,0.0,7.9
2015-10-22,2,0,0,1,0,3,6,2,0,1,2,0,0,1,0,0,0,1,1,2,0,2,1,0,0,5,0,0,0,0,1,0,0,1,1,0,0,2,0,0,1,3,0,2,0,2,3,7,1,2,59.4,0.0,8.7
2015-10-23,1,1,1,0,0,2,6,0,0,1,1,3,0,2,1,1,2,1,4,0,0,0,0,0,1,1,0,1,0,2,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,2,1,7,2,0,52.4,0.0,4.4
2015-10-24,3,1,1,1,0,5,3,0,2,0,1,1,1,3,0,2,0,2,2,1,3,2,3,0,0,0,0,0,5,2,2,1,1,2,0,1,0,0,2,0,2,2,0,3,0,6,6,4,0,2,58.6,0.02,10.2
2015-10-25,4,0,1,1,0,0,3,1,0,0,3,1,0,1,2,0,0,3,2,3,2,0,1,0,1,0,0,0,3,1,1,1,1,5,0,1,0,1,1,1,1,0,0,4,0,1,0,10,3,3,53.5,0.0,7.9
2015-10-26,1,0,1,0,1,1,4,0,1,0,0,1,0,1,0,0,1,2,2,0,1,1,0,0,0,0,0,3,0,2,0,0,0,1,1,2,0,0,1,0,0,0,0,1,1,1,0,11,1,0,47.0,0.0,4.4
2015-10-27,1,1,0,0,2,1,3,1,1,1,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,2,3,1,0,50.0,0.02,8.3
2015-10-28,0,2,0,0,0,0,4,1,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,3,0,1,0,1,1,0,0,1,0,1,2,0,1,0,0,1,0,0,3,9,1,1,59.9,0.05,10.8
2015-10-29,6,0,0,0,0,0,2,3,1,0,2,2,5,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,1,2,11,3,1,53.4,0.01,15.3
2015-10-30,3,2,1,0,0,0,6,1,0,1,1,0,2,2,1,3,3,1,2,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,2,0,0,2,3,0,2,1,0,0,2,1,2,8,2,1,46.3,0.0,5.6
2015-10-31,4,1,0,1,1,0,3,0,2,0,0,2,2,2,1,4,1,0,4,3,0,0,1,0,2,1,0,1,1,1,4,0,1,1,0,1,3,2,0,1,1,1,0,0,0,2,7,2,2,1,51.8,0.0,5.7
2015-11-01,6,0,2,0,1,0,1,1,0,0,5,0,11,0,0,0,2,1,1,7,2,1,0,1,0,0,1,1,1,0,2,0,0,3,0,0,1,3,4,0,0,2,0,3,0,0,0,9,2,0,57.1,0.0,12.1
2015-11-02,1,0,1,1,0,0,8,0,0,0,2,1,0,0,0,0,1,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,13,1,1,55.9,0.0,3.5
2015-11-03,0,0,0,2,0,0,4,2,1,0,0,1,0,0,2,0,1,0,0,3,1,1,0,2,1,0,0,3,1,2,0,0,0,3,1,0,0,1,1,0,2,0,0,0,1,0,1,5,2,0,61.3,0.0,3.2
2015-11-04,1,0,0,0,0,1,2,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,1,2,0,0,0,3,0,2,0,2,1,0,0,0,0,0,0,0,1,6,1,0,67.1,0.0,5.9
2015-11-05,1,0,0,1,1,2,2,2,0,1,1,0,0,0,2,2,0,1,3,2,0,1,0,0,3,0,1,0,1,1,0,2,0,1,0,2,0,3,2,0,0,0,0,0,0,0,1,9,3,1,68.0,0.0,7.0
2015-11-06,2,0,0,1,1,0,5,1,0,0,0,1,0,2,0,1,0,3,1,2,0,1,0,1,0,1,0,1,2,3,1,1,3,0,1,0,0,3,1,0,1,0,0,0,1,2,8,6,1,1,66.6,0.03,11.3
2015-11-07,14,0,0,0,0,1,4,2,0,1,1,3,6,0,1,1,0,1,1,3,0,1,1,1,1,0,0,1,0,4,1,3,0,3,1,0,0,0,3,1,5,2,0,1,0,2,5,5,0,2,50.1,0.0,8.7
2015-11-08,8,0,2,1,2,2,2,2,1,0,4,1,11,1,0,0,1,1,5,2,1,1,1,0,4,0,0,1,1,3,0,1,1,5,0,0,0,2,3,0,2,0,0,1,0,2,1,3,4,0,45.6,0.0,3.7
2015-11-09,2,0,1,0,0,0,3,0,0,0,2,1,1,0,0,0,2,2,2,2,0,1,0,0,0,0,1,0,3,2,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,10,1,0,48.6,0.0,5.4
2015-11-10,1,0,0,0,1,1,7,1,0,1,1,1,0,0,1,2,0,0,0,0,1,2,0,0,1,0,0,5,1,6,0,0,0,4,0,0,0,1,1,0,3,2,0,0,0,0,1,4,2,0,52.6,0.03,8.2
2015-11-11,1,0,1,1,0,1,9,0,0,0,2,1,0,0,1,1,1,0,0,2,1,0,1,0,1,2,0,0,0,1,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,4,5,2,0,48.5,0.0,7.8
2015-11-12,1,0,0,1,0,0,2,0,0,0,2,0,0,1,2,0,0,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,0,52.0,0.01,15.5
2015-11-13,4,0,0,0,0,2,6,1,1,0,2,1,0,2,0,0,2,0,2,3,0,0,0,1,0,1,0,1,0,3,1,0,1,2,1,0,0,1,3,0,3,0,0,1,0,3,1,9,2,2,45.9,0.0,18.1
2015-11-14,2,2,1,1,0,0,6,2,1,1,1,1,0,0,2,0,1,0,0,6,1,1,1,1,4,0,0,0,1,1,0,0,4,0,3,0,1,0,2,0,1,2,0,2,0,3,3,4,3,2,42.5,0.0,10.4
2015-11-15,0,0,0,0,2,0,6,1,0,0,4,0,8,2,1,4,1,0,1,2,1,2,1,0,0,0,0,1,3,2,1,1,1,3,0,0,0,2,2,0,0,0,0,2,0,2,3,10,2,2,49.8,0.0,9.8
2015-11-16,1,1,0,0,0,0,4,0,1,0,1,1,0,0,1,1,1,2,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,2,3,0,0,0,0,0,6,0,0,53.3,0.0,4.0
2015-11-17,1,0,1,0,0,1,5,1,0,0,2,0,1,1,0,1,1,1,0,2,0,0,0,0,0,4,0,1,1,0,0,0,1,2,0,0,1,1,0,1,1,0,0,0,0,1,1,5,3,0,56.8,0.0,11.4
2015-11-18,0,0,1,0,0,1,8,0,1,2,2,2,0,0,3,1,1,1,1,1,0,1,0,0,1,5,0,0,2,1,1,0,0,1,1,1,0,2,0,0,1,0,0,0,0,2,2,5,3,1,59.8,0.01,15.1
2015-11-19,3,0,0,1,0,2,3,0,0,1,5,1,0,4,0,0,2,2,0,0,0,0,0,0,0,3,1,2,1,1,1,1,0,2,0,0,0,1,2,0,0,2,0,0,0,0,0,8,1,4,59.8,0.0,13.4
2015-11-20,3,0,0,0,0,1,5,3,0,1,0,1,0,1,0,0,1,2,2,2,2,0,1,0,1,0,0,2,1,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,7,1,0,42.8,0.0,8.3
2015-11-21,4,1,2,0,2,0,3,1,1,1,2,3,8,1,0,3,0,0,1,1,1,0,0,2,0,3,5,1,1,6,0,1,2,2,0,1,0,1,3,0,1,0,0,2,0,2,3,3,1,0,44.9,0.0,12.9
2015-11-22,6,0,0,1,2,0,5,0,2,0,4,3,0,3,1,2,0,0,0,2,1,3,3,2,4,1,3,2,1,1,1,1,0,4,1,0,0,2,3,0,0,2,0,2,1,3,2,9,3,1,35.0,0.0,9.8
2015-11-23,4,0,0,0,1,0,6,1,1,2,0,1,0,1,0,1,0,1,2,4,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,1,31.0,0.0,6.6
2015-11-24,2,1,0,3,0,0,3,2,0,0,5,0,0,1,0,0,3,1,1,1,2,1,2,0,1,0,1,3,1,1,0,0,0,1,1,0,0,2,1,1,1,0,0,0,0,0,4,3,3,0,39.4,0.0,5.4
2015-11-25,2,0,0,1,0,2,5,1,4,1,5,0,0,3,1,2,0,1,1,4,3,2,0,0,2,0,0,3,1,1,1,0,1,2,0,1,0,2,0,0,1,0,0,2,0,0,7,13,2,0,45.0,0.0,7.9
2015-11-26,0,1,0,1,0,0,2,0,0,0,3,1,0,1,0,0,0,0,1,5,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5,0,0,53.2,0.0,8.8
2015-11-27,3,0,0,2,0,0,2,2,2,0,3,1,6,0,0,0,0,2,4,3,0,0,2,1,0,0,2,2,2,3,0,0,3,0,0,0,0,1,0,1,1,1,0,0,1,5,3,8,0,1,59.1,0.0,9.7
2015-11-28,5,1,0,0,0,1,1,2,0,0,1,1,0,0,1,1,0,2,3,5,1,0,0,1,2,2,0,2,3,2,1,2,2,1,0,0,0,2,1,2,1,3,0,0,1,1,0,7,0,0,48.1,0.01,6.5
2015-11-29,3,0,1,0,2,1,1,0,0,0,0,0,0,3,0,0,0,0,1,2,0,1,2,0,0,0,1,1,0,2,1,0,0,3,2,0,0,2,1,0,2,0,0,0,0,1,1,7,2,2,40.1,0.0,6.1
2015-11-30,1,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,0,41.2,0.0,6.4
2015-12-01,1,0,0,0,0,1,2,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,8,2,0,51.3,0.02,7.9
2015-12-02,0,1,1,0,0,0,4,1,0,1,1,0,0,0,1,1,3,0,4,0,0,0,0,0,0,0,0,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,46.9,0.02,5.8
2015-12-03,3,0,0,0,0,0,1,2,1,0,4,1,0,3,0,0,0,0,1,3,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,1,0,0,9,2,0,37.2,0.0,10.8
2015-12-04,1,1,1,1,0,0,6,0,1,0,3,1,0,3,1,3,1,0,2,0,0,0,0,0,1,0,0,1,1,1,0,0,1,3,0,0,0,1,1,1,0,1,0,0,2,1,3,9,1,0,40.9,0.0,8.0
2015-12-05,3,0,4,0,0,4,6,2,0,1,1,1,0,4,1,2,0,1,3,3,1,0,2,1,0,6,0,1,3,1,2,0,3,1,0,1,0,0,2,0,1,1,0,0,0,3,4,10,4,0,34.6,0.0,2.0
2015-12-06,8,0,1,2,0,1,3,0,0,1,2,1,2,1,0,0,1,1,0,3,0,0,0,3,4,2,1,1,0,1,2,1,0,1,4,0,0,2,2,0,1,0,0,3,0,2,0,7,2,0,34.1,0.0,2.3
